path,classification,needed_by_stage3b,read_allowed,write_allowed,action
results/xerces-j/03_stage2_nsga/robustness_final_30seeds/seed_28/selected_solution.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/xerces-j/03_stage2_nsga/robustness_final_30seeds/seed_29/pareto_front.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/xerces-j/03_stage2_nsga/robustness_final_30seeds/seed_29/run_metadata.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/xerces-j/03_stage2_nsga/robustness_final_30seeds/seed_29/run_metrics.json,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/xerces-j/03_stage2_nsga/robustness_final_30seeds/seed_29/selected_partition.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/xerces-j/03_stage2_nsga/robustness_final_30seeds/seed_29/selected_solution.csv,Group A,yes,yes,no,retain; no Stage 3B boundary change required
results/xerces/04_stage3_semantic/diagnostics/graph_structure.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/diagnostics/novelty_alignment.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/diagnostics/random_baseline_metrics.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/diagnostics/random_baseline_summary.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/diagnostics/representation_ties.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/diagnostics/top_weight_edges.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/embeddings/class_ids.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/embeddings/embedding_hashes.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/embeddings/embedding_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/embeddings/nearest_neighbors.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/formal_run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/formal_seed_inventory.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_01/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_01/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_01/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_01/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_01/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_01/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_01/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_02/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_02/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_02/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_02/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_02/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_02/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_02/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_03/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_03/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_03/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_03/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_03/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_03/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_03/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_04/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_04/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_04/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_04/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_04/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_04/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_04/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_05/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_05/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_05/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_05/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_05/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_05/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_05/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_06/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_06/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_06/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_06/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_06/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_06/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_06/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_07/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_07/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_07/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_07/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_07/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_07/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_07/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_08/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_08/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_08/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_08/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_08/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_08/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_08/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_09/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_09/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_09/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_09/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_09/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_09/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_09/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_10/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_10/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_10/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_10/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_10/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_10/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_10/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_11/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_11/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_11/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_11/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_11/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_11/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_11/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_12/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_12/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_12/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_12/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_12/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_12/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_12/selected_solution.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_13/objective_redundancy.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_13/pareto_front_4d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_13/projected_front_3d.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_13/projected_hypervolume.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_13/run_metadata.json,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
results/xerces/04_stage3_semantic/formal/seed_13/selected_partition.csv,Group B,evaluation-only,evaluation-only,no,retain frozen Stage 3A evidence
