path,line,matched_text,classification,stage3b_risk,required_action
results/xerces/04_stage3_semantic/formal/seed_18/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_18/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_19/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_19/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_20/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_20/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_21/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_21/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_22/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_22/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_23/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_23/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_24/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_24/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_25/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_25/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_26/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_26/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_27/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_27/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_28/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_28/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_29/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/formal/seed_29/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/graph/graph_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/graph/graph_metadata.json,24,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/graph/graph_metadata.json,31,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
results/xerces/04_stage3_semantic/validation/seed_00/run_metadata.json,11,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
results/xerces/04_stage3_semantic/validation/seed_00/run_metadata.json,22,04_stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
scripts/stage3/analyze_stage2_vs_stage3.py,69,04_stage3_semantic,dangerous hard-coded Stage 3A route,high,route Stage 3B through explicit 05 config and identity guards
scripts/stage3/analyze_stage2_vs_stage3.py,138,04_stage3_semantic,dangerous hard-coded Stage 3A route,high,route Stage 3B through explicit 05 config and identity guards
scripts/stage3/analyze_stage2_vs_stage3.py,267,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/analyze_stage2_vs_stage3.py,446,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/analyze_stage2_vs_stage3.py,471,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/analyze_stage2_vs_stage3.py,471,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/analyze_stage2_vs_stage3.py,481,stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
scripts/stage3/analyze_stage2_vs_stage3.py,482,stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
scripts/stage3/analyze_stage2_vs_stage3.py,508,stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
scripts/stage3/analyze_stage2_vs_stage3.py,509,stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
scripts/stage3/analyze_stage2_vs_stage3.py,510,stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
scripts/stage3/analyze_stage2_vs_stage3.py,510,stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
scripts/stage3/analyze_stage2_vs_stage3.py,536,stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
scripts/stage3/analyze_stage2_vs_stage3.py,537,stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
scripts/stage3/analyze_stage2_vs_stage3.py,836,04_stage3_semantic,dangerous hard-coded Stage 3A route,high,route Stage 3B through explicit 05 config and identity guards
scripts/stage3/analyze_stage2_vs_stage3.py,897,04_stage3_semantic,dangerous hard-coded Stage 3A route,high,route Stage 3B through explicit 05 config and identity guards
scripts/stage3/analyze_stage2_vs_stage3.py,923,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/analyze_stage2_vs_stage3.py,939,reports/stage3,dangerous hard-coded Stage 3A route,high,route Stage 3B through explicit 05 config and identity guards
scripts/stage3/build_day6_reports.py,56,reports/stage3,dangerous hard-coded Stage 3A route,high,route Stage 3B through explicit 05 config and identity guards
scripts/stage3/build_day6_reports.py,91,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/build_day6_reports.py,210,reports/stage3,dangerous hard-coded Stage 3A route,high,route Stage 3B through explicit 05 config and identity guards
scripts/stage3/build_day6_reports.py,221,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/build_day6_reports.py,241,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/build_day6_reports.py,241,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/build_day6_reports.py,307,reports/stage3,dangerous hard-coded Stage 3A route,high,route Stage 3B through explicit 05 config and identity guards
scripts/stage3/build_semantic_graphs.py,25,04_stage3_semantic,dangerous hard-coded Stage 3A route,high,route Stage 3B through explicit 05 config and identity guards
scripts/stage3/build_semantic_graphs.py,26,reports/stage3,dangerous hard-coded Stage 3A route,high,route Stage 3B through explicit 05 config and identity guards
scripts/stage3/build_semantic_graphs.py,77,04_stage3_semantic,dangerous hard-coded Stage 3A route,high,route Stage 3B through explicit 05 config and identity guards
scripts/stage3/build_semantic_graphs.py,81,04_stage3_semantic,dangerous hard-coded Stage 3A route,high,route Stage 3B through explicit 05 config and identity guards
scripts/stage3/build_semantic_graphs.py,87,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/build_semantic_graphs.py,94,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/build_semantic_graphs.py,304,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/build_semantic_graphs.py,318,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/build_semantic_graphs.py,319,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/build_semantic_graphs.py,325,04_stage3_semantic,dangerous hard-coded Stage 3A route,high,route Stage 3B through explicit 05 config and identity guards
scripts/stage3/diagnose_semantic_graphs.py,30,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/diagnose_semantic_graphs.py,39,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/diagnose_semantic_graphs.py,448,04_stage3_semantic,dangerous hard-coded Stage 3A route,high,route Stage 3B through explicit 05 config and identity guards
scripts/stage3/embedding_quality.py,31,04_stage3_semantic,dangerous hard-coded Stage 3A route,high,route Stage 3B through explicit 05 config and identity guards
scripts/stage3/embedding_quality.py,119,semantic_text,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/embedding_quality.py,127,semantic_text,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/embedding_quality.py,135,semantic_text,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/embedding_quality.py,166,semantic_text,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/embedding_quality.py,191,semantic_text,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/embedding_quality.py,193,semantic_text,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/embedding_quality.py,202,reports/stage3,dangerous hard-coded Stage 3A route,high,route Stage 3B through explicit 05 config and identity guards
scripts/stage3/embedding_quality.py,225,reports/stage3,dangerous hard-coded Stage 3A route,high,route Stage 3B through explicit 05 config and identity guards
scripts/stage3/evaluate_go_no_go.py,17,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/evaluate_go_no_go.py,19,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/evaluate_go_no_go.py,24,04_stage3_semantic,dangerous hard-coded Stage 3A route,high,route Stage 3B through explicit 05 config and identity guards
scripts/stage3/evaluate_go_no_go.py,25,reports/stage3,dangerous hard-coded Stage 3A route,high,route Stage 3B through explicit 05 config and identity guards
scripts/stage3/evaluate_go_no_go.py,50,04_stage3_semantic,dangerous hard-coded Stage 3A route,high,route Stage 3B through explicit 05 config and identity guards
scripts/stage3/evaluate_go_no_go.py,56,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/evaluate_go_no_go.py,94,semantic_graph,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/evaluate_go_no_go.py,123,stage3_semantic,Stage 3A artifact/config reference,medium,keep read-only or use explicit Stage 3B adapter
scripts/stage3/evaluate_go_no_go.py,203,reports/stage3,dangerous hard-coded Stage 3A route,high,route Stage 3B through explicit 05 config and identity guards
scripts/stage3/generate_embeddings.py,82,semantic_text,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/generate_embeddings.py,101,semantic_text,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/generate_embeddings.py,123,semantic_text,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/generate_embeddings.py,124,semantic_text,reusable semantic concept,review,parameterize only if used as an artifact path
scripts/stage3/generate_embeddings.py,242,semantic_text,reusable semantic concept,review,parameterize only if used as an artifact path
